"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"1 Oct 2025 16:49:32 UTC","25636726972","Order","202-4952567-5210719","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","BURRY PORT","CARMS","SA160","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 17:06:11 UTC","25636726972","Refund","205-7597878-1022746","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","BALLYNAHINCH","","BT24 8","MarketplaceFacilitator","-12.97","-2.60","0","0","0","0","0","0","2.60","1.87","0","0.05","0","-11.05"
"1 Oct 2025 17:07:53 UTC","25636726972","Refund","204-2978085-3779502","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","London","","E162","MarketplaceFacilitator","-13.92","-2.79","0","0","0","0","0","0","2.79","2.01","0","0.05","0","-11.86"
"1 Oct 2025 18:00:57 UTC","25636726972","Order","204-1689199-4873168","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","LONDON","","SW16 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 18:17:47 UTC","25636726972","Order","206-2075209-6889938","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","GATESHEAD","","NE10 8","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 19:18:56 UTC","25636726972","FBA Customer Return Fee","204-5580243-0170719","X0027D20K9","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"1 Oct 2025 19:34:38 UTC","25636726972","Order","026-1571599-8297904","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","LONDON","","SE1 3","MarketplaceFacilitator","12.97","2.60","0.55","0.11","0","0","-0.55","-0.11","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 19:35:06 UTC","25636726972","Order","202-4251216-1316309","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","WELWYN GARDEN CITY","","AL7 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:02:28 UTC","25636726972","Order","206-3309390-0964311","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","South Ockendon","Essex","RM15 5","MarketplaceFacilitator","12.97","2.60","0.21","0.04","0","0","-0.21","-0.04","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:02:28 UTC","25636726972","Order","206-3309390-0964311","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","South Ockendon","Essex","RM15 5","MarketplaceFacilitator","12.97","2.60","0.20","0.04","0","0","-0.20","-0.04","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:28:06 UTC","25636726972","Order","026-9420701-8904308","MSUK-D70-2-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, M","1","amazon.co.uk","Amazon","Oxford","","OX3 7","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:36:00 UTC","25636726972","Refund","205-3763889-0250752","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","WIGAN","","WN5 7","MarketplaceFacilitator","-12.97","-2.60","0","0","0","0","0","0","2.60","1.87","0","0.05","0","-11.05"
"1 Oct 2025 20:38:39 UTC","25636726972","Order","204-6854559-7788338","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","LIVERPOOL","","L31 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:40:20 UTC","25636726972","Order","206-1369315-1973153","MSUK-D70-2-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, M","1","amazon.co.uk","Amazon","CHICHESTER","","PO19 6","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:52:20 UTC","25636726972","Order","026-3201887-9202732","MS-D22-5-3","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, Beige, M Fit 32D 36B 36C 38B 38C","1","amazon.co.uk","Amazon","AYLESFORD","","ME20 7","MarketplaceFacilitator","9.52","1.91","0","0","0","0","0","0","-1.91","-0.91","-2.72","-0.07","0","5.82"
"1 Oct 2025 20:52:38 UTC","25636726972","Order","206-7202501-6198761","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","CREWKERNE","","TA18 8","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:54:00 UTC","25636726972","Order","205-3763889-0250752","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","WIGAN","","WN5 7","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 20:57:10 UTC","25636726972","Order","026-5022415-3757966","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","TONYPANDY","","CF40 2","MarketplaceFacilitator","12.97","2.60","0.82","0.17","0","0","-0.82","-0.17","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 21:22:39 UTC","25636726972","Refund","206-7388894-0137147","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","leicester","leicester","LE28","MarketplaceFacilitator","-12.97","-2.60","-0.56","-0.11","0","0","0.56","0.11","2.60","1.87","0","0.05","0","-11.05"
"1 Oct 2025 21:26:54 UTC","25636726972","Order","202-5833876-2917909","MSUK-D72-26-4","ANGOOL Women's Seamless Sports Bras Wireless Non-Wired with Removable Pads Adjustable Spaghetti Straps Light Support for Yoga Gym Workout, Black+White","1","amazon.co.uk","Amazon","THORNTON-CLEVELEYS","","FY5 5","MarketplaceFacilitator","9.99","2.00","0","0","0","0","0","0","-2.00","-0.96","-2.97","-0.08","0","5.98"
"1 Oct 2025 21:34:33 UTC","25636726972","Order","205-8372262-1466731","MSUK-D74-5-6","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Beige, XXL","1","amazon.co.uk","Amazon","KNOTTINGLEY","","WF11 8","MarketplaceFacilitator","12.74","2.55","0","0","0","0","0","0","-2.55","-2.29","-2.72","-0.10","0","7.63"
"1 Oct 2025 21:36:44 UTC","25636726972","Order","206-6130899-5430747","MSUK-D70-6-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, S","1","amazon.co.uk","Amazon","NEWCASTLE UPON TYNE","","NE3 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 21:39:22 UTC","25636726972","Order","206-7388894-0137147","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","leicester","leicester","LE28","MarketplaceFacilitator","12.97","2.60","0.56","0.11","0","0","-0.56","-0.11","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 21:57:20 UTC","25636726972","Order","204-5923847-9193132","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","ALNESS","","IV17 0","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 21:58:53 UTC","25636726972","Order","203-9353457-4891560","MSUK-D25-209-3","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+Grey+Red, M","1","amazon.co.uk","Amazon","LONDON","","SE1 0","MarketplaceFacilitator","22.49","4.50","0","0","0","0","0","0","-4.50","-4.05","-2.93","-0.14","0","15.37"
"1 Oct 2025 22:02:47 UTC","25636726972","Order","204-4355026-9480364","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","LEEDS","LEEDS","LS9 0","","13.92","2.79","0","0","0","0","0","0","0","-2.51","-2.94","0","0","11.26"
"1 Oct 2025 22:08:17 UTC","25636726972","Order","202-9996072-4309108","MS-D06-20-3","ANGOOL Women's Sports Bra Padded High Impact Racerback Comfy Yoga Workout Bra, M Fit 32DD 32E 34D 34DD 36BC 38BC, Black+grey","1","amazon.co.uk","Amazon","HALIFAX","West Yorkshire","HX2 0","MarketplaceFacilitator","14.16","2.83","0","0","0","0","0","0","-2.83","-2.55","-2.89","-0.11","0","8.61"
"1 Oct 2025 22:14:58 UTC","25636726972","Order","206-4017422-2536339","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","Waltham Abbey","Essex","EN9 3","MarketplaceFacilitator","12.97","2.60","1.38","0.28","0","0","0","0","-2.88","-2.34","-4.32","-0.14","0","7.55"
"1 Oct 2025 22:36:05 UTC","25636726972","Order","202-4607753-2749129","MSUK-D63-509-5","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Beige+Gray+Red,XL","1","amazon.co.uk","Amazon","DURHAM","","DH7 6","MarketplaceFacilitator","14.78","2.96","0","0","0","0","0","0","-2.96","-2.66","-2.72","-0.10","0","9.30"
"1 Oct 2025 22:36:32 UTC","25636726972","Order","206-2375065-2372333","MSUK-D63-209-5","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+Red,XL","1","amazon.co.uk","Amazon","Ashford","Kent","TN24 9","MarketplaceFacilitator","17.70","3.54","0","0","0","0","0","0","-3.54","-3.19","-2.72","-0.11","0","11.68"
"1 Oct 2025 22:39:44 UTC","25636726972","Order","026-1998752-2290761","MSUK-D30-6-3","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, White, M","1","amazon.co.uk","Amazon","LIVERPOOL","Merseyside","L31 2","MarketplaceFacilitator","8.52","1.71","0","0","0","0","0","0","-1.71","-0.82","-2.72","-0.07","0","4.91"
"1 Oct 2025 22:48:38 UTC","25636726972","Order","204-2210589-9232331","MSUK-D42-2-3","ANGOOL Clear Back Bra Wireless Professional Low-Back Dance Bra, Adjustable Straps Unpadded Backless Design for Ballet & Gym, Black, M","1","amazon.co.uk","Amazon","CARSHALTON","","SM5 4","MarketplaceFacilitator","11.55","2.31","0","0","0","0","0","0","-2.31","-1.11","-1.89","-0.06","0","8.49"
"1 Oct 2025 22:48:59 UTC","25636726972","Order","206-4386346-0437150","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","CROWBOROUGH","","TN6 1","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 22:49:22 UTC","25636726972","Order","204-4198750-8397107","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","South Ockendon","Essex","RM15 5","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 22:50:50 UTC","25636726972","Order","202-8331963-6973933","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","DROITWICH","","WR9 8","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 22:51:09 UTC","25636726972","Order","204-5923847-9193132","MSUK-D70-2-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XXL","1","amazon.co.uk","Amazon","ALNESS","","IV17 0","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 22:55:30 UTC","25636726972","Order","204-1569578-3736368","MSUK-D74-6-4","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, L","1","amazon.co.uk","Amazon","RATTLESDEN","","IP30 0","MarketplaceFacilitator","12.74","2.55","0","0","0","0","0","0","-2.55","-2.29","-2.72","-0.10","0","7.63"
"1 Oct 2025 23:14:20 UTC","25636726972","Order","026-5787726-8661909","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","Pershore","","WR10 1","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"1 Oct 2025 23:27:01 UTC","25636726972","Refund","206-3309390-0964311","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","South Ockendon","Essex","RM15 5","MarketplaceFacilitator","-12.97","-2.60","-0.21","-0.04","0","0","0.21","0.04","2.60","1.87","0","0.05","0","-11.05"
"1 Oct 2025 23:31:52 UTC","25636726972","FBA Customer Return Fee","205-1186322-2514720","X0027CXIOH","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"1 Oct 2025 23:37:37 UTC","25636726972","Order","026-4696372-8060336","MS-D23-26-3","ANGOOL Padded Sports Bra Wirefree Mid Impact Yoga Bras Unique Cross Back Strappy for Gym Yoga","1","amazon.co.uk","Amazon","CRANLEIGH","","GU6 7","MarketplaceFacilitator","15.57","3.12","0","0","0","0","0","0","-3.12","-2.80","-2.85","-0.12","0","9.80"
"1 Oct 2025 23:55:29 UTC","25636726972","Refund","205-8372262-1466731","MSUK-D74-5-6","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Beige, XXL","1","amazon.co.uk","Amazon","KNOTTINGLEY","","WF11 8","MarketplaceFacilitator","-12.74","-2.55","0","0","0","0","0","0","2.55","1.83","0","0.05","0","-10.86"
"1 Oct 2025 23:58:11 UTC","25636726972","Order","204-9480736-4273900","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","COVENTRY","","CV6 2","MarketplaceFacilitator","12.97","2.60","0.21","0.04","0","0","-0.21","-0.04","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 00:09:49 UTC","25636726972","Order","205-7396572-9235516","MSUK-D70-6-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XL","1","amazon.co.uk","Amazon","NOTTINGHAM","Notts","NG5 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 00:13:00 UTC","25636726972","Order","026-0282993-1001904","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","Haverhill","","CB9 0","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 03:06:37 UTC","25636726972","Transfer","","","To account ending with: 944","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-3,476.06","-3,476.06"
"2 Oct 2025 07:21:54 UTC","25636726972","Order","202-3718589-3937930","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","FARNBOROUGH","","GU14 8","MarketplaceFacilitator","12.97","2.60","0.55","0.11","0","0","-0.55","-0.11","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 08:18:51 UTC","25636726972","FBA Customer Return Fee","026-0204255-5202727","X0027CT44F","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"2 Oct 2025 08:27:17 UTC","25636726972","Order","204-9278892-9734719","MSUK-D74-6-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, M","1","amazon.co.uk","Amazon","Dundalk","Louth","","MarketplaceFacilitator","12.74","2.93","0","0","0","0","0","0","-5.86","-4.58","-2.72","-0.14","0","2.37"
"2 Oct 2025 08:27:17 UTC","25636726972","Order","204-9278892-9734719","MSUK-D74-6-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, M","1","amazon.co.uk","Amazon","Dundalk","Louth","","","12.74","2.93","0","0","0","0","0","0","0","0","-2.72","-0.05","0","12.90"
"2 Oct 2025 10:13:24 UTC","25636726972","FBA Customer Return Fee","026-9254770-2796321","X0027AJ3SJ","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.36","0","0","-1.36"
"2 Oct 2025 10:42:32 UTC","25636726972","FBA Customer Return Fee","026-9254770-2796321","X0027AJFGJ","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.36","0","0","-1.36"
"2 Oct 2025 11:34:01 UTC","25636726972","FBA Customer Return Fee","205-9930012-6946726","X0019SC9N1","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.36","0","0","-1.36"
"2 Oct 2025 14:28:59 UTC","25636726972","Order","205-1861001-6784311","MSUK-D71-25-7","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Black+Beige, 3XL","1","amazon.co.uk","Amazon","ABERTILLERY","Gwent","NP13 3","MarketplaceFacilitator","13.66","2.73","0","0","0","0","0","0","-2.73","-2.46","-2.72","-0.10","0","8.38"
"2 Oct 2025 14:31:18 UTC","25636726972","Order","203-4565464-8473157","MSUK-D70-2-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XXL","1","amazon.co.uk","Amazon","chesterfield","derbyshire","S418","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 14:41:13 UTC","25636726972","Adjustment","205-2695705-4297105","MSUK-D70-2-3","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7.96","7.96"
"2 Oct 2025 14:44:39 UTC","25636726972","Order","206-8103940-8971537","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","HARWICH","","CO12 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 15:09:32 UTC","25636726972","Order","204-2324925-5929132","MS-D06-209-3","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, M Fit 32DD 32E 34D 34DD 36B 36C 38B 38C","1","amazon.co.uk","Amazon","STOCKPORT","","SK4 3","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-3.16","-0.12","0","9.68"
"2 Oct 2025 15:27:05 UTC","25636726972","Order","202-9371821-2361143","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","HOCKLEY","Essex","SS5 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 15:47:58 UTC","25636726972","Order","206-6250967-9814768","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","CARLISLE","Cumbria","CA1 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 15:47:58 UTC","25636726972","Order","206-6250967-9814768","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","CARLISLE","Cumbria","CA1 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 15:52:40 UTC","25636726972","Order","204-3731561-5601956","MS-D22-506-3","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, White+Gray+Beige, M Fit 32DD 36B 36C 38B 38C","1","amazon.co.uk","Amazon","STOKE-ON-TRENT","","ST3 2","MarketplaceFacilitator","13.29","2.66","0","0","0","0","0","0","-2.66","-2.39","-2.72","-0.10","0","8.08"
"2 Oct 2025 16:02:31 UTC","25636726972","Order","203-8641310-4733107","MSUK-D75-208-5","ANGOOL Sports Bras Women Y Back Wireless Removable Pads Bra Lightweight Racerback Spaghetti Straps Top for Yoga Gym Workout, Black+Grey+Green, XL","1","amazon.co.uk","Amazon","HARWICH","","CO12 3","MarketplaceFacilitator","19.06","3.81","0","0","0","0","0","0","-3.81","-3.43","-3.16","-0.13","0","12.34"
"2 Oct 2025 16:02:59 UTC","25636726972","Order","203-6605570-0601953","MSUK-D63-206-2","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+White,S","1","amazon.co.uk","Amazon","WIMBORNE","","BH21 7","MarketplaceFacilitator","17.70","3.54","0","0","0","0","0","0","-3.54","-3.19","-2.72","-0.11","0","11.68"
"2 Oct 2025 16:14:27 UTC","25636726972","Order","203-8655242-1758739","MSUK-D60-257-3","ANGOOL Women's Seamless Rib-Knit Spaghetti Strap Racerback Camisole Tops, Crop Ribbed No Pad Workout Gym Yoga Tank Tops, Black+Beige+Light Brown, M-L","1","amazon.co.uk","Amazon","BARNOLDSWICK","","BB18 6","MarketplaceFacilitator","13.01","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.90","-0.11","0","7.66"
"2 Oct 2025 16:20:24 UTC","25636726972","Order","204-6947649-2881128","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","WERNETH LOW, HYDE","","SK14 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 16:31:44 UTC","25636726972","Order","206-2544527-4389164","MS-D06-2-3-","ANGOOL Sports Bras for Women, Racerback Yoga Bra Padded Mid Impact Support for Workout Fitness Black","1","amazon.co.uk","Amazon","SEAFORD","","BN25 2","MarketplaceFacilitator","9.20","1.84","0","0","0","0","0","0","-1.84","-0.88","-2.97","-0.08","0","5.27"
"2 Oct 2025 16:40:04 UTC","25636726972","Order","204-5809697-3011564","MSUK-D70-7-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, M","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG5 8","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"2 Oct 2025 17:02:29 UTC","25636726972","Refund","205-6702303-3918714","MSUK-D30-6-4","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, White, L","1","amazon.co.uk","Amazon","KENDAL","","LA8 0","MarketplaceFacilitator","-13.32","-2.67","0","0","0","0","0","0","2.67","1.92","0","0.05","0","-11.35"
